150726,3,新巴尔虎左旗,150700
150727,3,新巴尔虎右旗,150700
150781,3,满洲里市,150700
150782,3,牙克石市,150700
150783,3,扎兰屯市,150700
150784,3,额尔古纳市,150700
150785,3,根河市,150700
150800,2,巴彦淖尔市,150000
150801,3,市辖区,150800
150802,3,临河区,150800
150821,3,五原县,150800
150822,3,磴口县,150800
150823,3,乌拉特前旗,150800
150824,3,乌拉特中旗,150800
150825,3,乌拉特后旗,150800
150826,3,杭锦后旗,150800
150900,2,乌兰察布市,150000
150901,3,市辖区,150900
150902,3,集宁区,150900
150921,3,卓资县,150900
150922,3,化德县,150900
150923,3,商都县,150900
150924,3,兴和县,150900
150925,3,凉城县,150900
150926,3,察哈尔右翼前旗,150900
150927,3,察哈尔右翼中旗,150900
150928,3,察哈尔右翼后旗,150900
150929,3,四子王旗,150900
150981,3,丰镇市,150900
152200,2,兴安盟,150000
152201,3,乌兰浩特市,152200
152202,3,阿尔山市,152200
152221,3,科尔沁右翼前旗,152200
152222,3,科尔沁右翼中旗,152200
152223,3,扎赉特旗,152200
152224,3,突泉县,152200
152500,2,锡林郭勒盟,150000
152501,3,二连浩特市,152500
152502,3,锡林浩特市,152500
152522,3,阿巴嘎旗,152500
152523,3,苏尼特左旗,152500
152524,3,苏尼特右旗,152500
152525,3,东乌珠穆沁旗,152500
152526,3,西乌珠穆沁旗,152500
152527,3,太仆寺旗,152500
152528,3,镶黄旗,152500
152529,3,正镶白旗,152500
152530,3,正蓝旗,152500
152531,3,多伦县,152500
152900,2,阿拉善盟,150000
152921,3,阿拉善左旗,152900
152922,3,阿拉善右旗,152900
152923,3,额济纳旗,152900
210000,1,辽宁省,100000
210100,2,沈阳市,210000
210101,3,市辖区,210100
210102,3,和平区,210100
210103,3,沈河区,210100
210104,3,大东区,210100
210105,3,皇姑区,210100
210106,3,铁西区,210100
210111,3,苏家屯区,210100
210112,3,浑南区,210100
210113,3,沈北新区,210100
210114,3,于洪区,210100
210115,3,辽中区,210100
210123,3,康平县,210100
210124,3,法库县,210100
210181,3,新民市,210100
210200,2,大连市,210000
210201,3,市辖区,210200
210202,3,中山区,210200
210203,3,西岗区,210200
